"","stock","Open","High","Low","Close","Volume","Adjusted","BBand_pctB","RSI","PPO","ATR","EMA3","EMA30","EMADiff","mySignal","stopPct","buysell"
"77","OIL","24.54","24.7","24.52","24.56","291500","24.56","0.947852473096024","65.2390203692399","0.380163173427995","0.188175636352417","24.4754888556599","23.8422809598526","0.0265581928538439","25.2813963897149","1.53237488886333","SELL"
"78","JJA","54.75","55.23","54.68","55.08","31600","55.08","0.843313576586225","61.0982681372446","-0.113827820302932","0.377813069052937","54.9139900656369","53.622012333684","0.0240941672220909","19.3159572397982","1.37187025799904","SELL"
"80","JJM","29.06","29.06","29.06","29.06","0","29.06","0.938583511769105","63.2148836083563","0.491250167534274","0.247422587316589","28.9383712628239","28.3446831439521","0.020945308009148","22.9702813014097","1.70283955482855","SELL"
"84","PALL","79.48","79.58","78.9","79.06","81600","79.06","1.05248538367641","65.9080478488771","0.185088524314753","0.8151294593989","78.220429829783","75.6546692524654","0.033914107386492","29.1345812172174","2.06205276852745","SELL"
"85","PPLT","143.07","143.27","142.62","142.86","14800","142.86","0.928166135806839","60.8892863141197","0.252417044502198","0.850884550535975","142.160832620686","140.41334098328","0.0124453390622904","20.1156520369898","1.19121454645944","SELL"
"91","JO","39.54","41.19","39.48","40.88","151900","40.88","0.93827770522752","66.1390772539497","1.10151064049171","0.871373281622516","40.4244495799152","36.6286684307526","0.103628696094663","33.4241201806166","4.26307867721387","SELL"
"94","FUE","11.61","12","11.49","11.95","4000","11.95","0.837619049862624","60.2490246191672","-0.144985260832127","0.349033774911202","11.7042726941199","10.8455524409869","0.0791771795678901","24.04496266773","5.84156945458079","SELL"
"100","JJN","24.06","24.41","24.06","24.22","16900","24.22","1.1555846384751","77.3153204545314","0.69118034288004","0.400938185718507","23.7718301818862","21.8393675749337","0.088485282383838","45.7246345411599","3.31080252451286","SELL"
"101","LD","48.5","48.65","48.4","48.47","19200","48.47","0.959121437313475","60.4522510360181","0.388648882323171","0.403387429803855","48.173734372431","47.6035838510245","0.0119770503664324","20.5149292464937","1.66448289582775","SELL"
"102","JJU","19.41","19.65","19.37","19.64","3500","19.64","0.950382896963858","74.2550196005988","0.945342765274897","0.234943014594121","19.4846500548134","18.429497792955","0.0572534462801164","35.1761817525572","2.39249505696661","SELL"
"119","EWY","63.78","63.84","63.38","63.54","1578300","63.54","0.803155866700657","67.2391074104487","0.39368711663183","0.502662697044225","63.494300423657","61.4953197983399","0.0325062237560895","23.7588496009619","1.58219294001959","SELL"
"120","EWT","14.7","14.72","14.62","14.69","4999700","14.69","0.764672959739618","64.3203358712615","0.148779047143668","0.10796759613255","14.6936489698035","14.3573549744927","0.0234231162988102","19.6993875268176","1.46994685000068","SELL"
"125","FXA","94.18","94.32","94.17","94.28","42000","94.28","0.891733656224267","73.945005723018","0.137837078843922","0.315326876333183","94.103169085198","92.00967908076","0.0227529323583503","30.0273889337053","0.668915732569331","SELL"
"126","BZF","19.14","19.14","18.94","19.02","7800","19.02","0.813740378491912","71.5898120849806","0.233784282275377","0.139434680725952","19.0228223812514","18.3458425377049","0.0369009949886508","27.7259680248984","1.46619012330128","SELL"
"134","XLU","41.88","42.08","41.65","41.94","9636700","41.94","0.868244225789959","67.8044813381671","0.0539621783278845","0.280811273772076","41.831182289349","40.8628872500718","0.0236961973183989","24.9290863802142","1.33910955542239","SELL"
